Date,Open,High,Low,Close
1988-07-11,132.89,132.89,132.89,132.89
1988-07-12,132.63,132.63,132.63,132.63
1988-07-13,132.9,132.9,132.9,132.9
1988-07-14,133.12,133.12,133.12,133.12
1988-07-15,135.29,135.29,135.29,135.29
1988-07-18,134.74,134.74,134.74,134.74
1988-07-19,133.89,133.89,133.89,133.89
1988-07-20,133.18,133.18,133.18,133.18
1988-07-21,132.25,132.25,132.25,132.25
1988-07-22,130.69,130.69,130.69,130.69
1988-07-25,132.09,132.09,132.09,132.09
1988-07-26,132.56,132.56,132.56,132.56
1988-07-27,131.71,131.71,131.71,131.71
1988-07-28,132.4,132.4,132.4,132.4
1988-07-29,133.05,133.05,133.05,133.05
1988-08-01,132.8,132.8,132.8,132.8
1988-08-02,132.93,132.93,132.93,132.93
1988-08-03,132.86,132.86,132.86,132.86
1988-08-04,133.01,133.01,133.01,133.01
1988-08-05,133.68,133.68,133.68,133.68
1988-08-08,133.75,133.75,133.75,133.75
1988-08-09,134.75,134.75,134.75,134.75
1988-08-10,134.45,134.45,134.45,134.45
1988-08-11,133.85,133.85,133.85,133.85
1988-08-12,133.15,133.15,133.15,133.15
1988-08-15,133.24,133.24,133.24,133.24
1988-08-16,132.92,132.92,132.92,132.92
1988-08-17,134.08,134.08,134.08,134.08
1988-08-18,133.35,133.35,133.35,133.35
1988-08-19,133.44,133.44,133.44,133.44
1988-08-22,134.1,134.1,134.1,134.1
1988-08-23,133.85,133.85,133.85,133.85
1988-08-24,134.25,134.25,134.25,134.25
1988-08-25,133.36,133.36,133.36,133.36
1988-08-26,133.67,133.67,133.67,133.67
1988-08-29,134.12,134.12,134.12,134.12
1988-08-30,134.48,134.48,134.48,134.48
1988-08-31,136.52,136.52,136.52,136.52
1988-09-01,136.36,136.36,136.36,136.36
1988-09-02,136.1,136.1,136.1,136.1
1988-09-06,135.3,135.3,135.3,135.3
1988-09-07,133.68,133.68,133.68,133.68
1988-09-08,133.88,133.88,133.88,133.88
1988-09-09,133.62,133.62,133.62,133.62
1988-09-12,133.5,133.5,133.5,133.5
1988-09-13,133.31,133.31,133.31,133.31
1988-09-14,134.59,134.59,134.59,134.59
1988-09-15,133.68,133.68,133.68,133.68
1988-09-16,134.31,134.31,134.31,134.31
1988-09-19,133.55,133.55,133.55,133.55
1988-09-20,133.91,133.91,133.91,133.91
1988-09-21,134.25,134.25,134.25,134.25
1988-09-22,134.63,134.63,134.63,134.63
1988-09-23,134.47,134.47,134.47,134.47
1988-09-26,134.64,134.64,134.64,134.64
1988-09-27,134.45,134.45,134.45,134.45
1988-09-28,134.23,134.23,134.23,134.23
1988-09-29,134.36,134.36,134.36,134.36
1988-09-30,133.9,133.9,133.9,133.9
1988-10-03,133.65,133.65,133.65,133.65
1988-10-04,133.26,133.26,133.26,133.26
1988-10-05,133.49,133.49,133.49,133.49
1988-10-06,133.41,133.41,133.41,133.41
1988-10-07,133.31,133.31,133.31,133.31
1988-10-11,131.07,131.07,131.07,131.07
1988-10-12,128.96,128.96,128.96,128.96
1988-10-13,128.03,128.03,128.03,128.03
1988-10-14,127.15,127.15,127.15,127.15
1988-10-17,127.29,127.29,127.29,127.29
1988-10-18,126.67,126.67,126.67,126.67
1988-10-19,127.3,127.3,127.3,127.3
1988-10-20,127.19,127.19,127.19,127.19
1988-10-21,126.36,126.36,126.36,126.36
1988-10-24,126.82,126.82,126.82,126.82
1988-10-25,126.7,126.7,126.7,126.7
1988-10-26,125.7,125.7,125.7,125.7
1988-10-27,125.9,125.9,125.9,125.9
1988-10-28,125.86,125.86,125.86,125.86
1988-10-31,125.49,125.49,125.49,125.49
1988-11-01,125.3,125.3,125.3,125.3
1988-11-02,124.6,124.6,124.6,124.6
1988-11-03,124.19,124.19,124.19,124.19
1988-11-04,125.31,125.31,125.31,125.31
1988-11-07,124.72,124.72,124.72,124.72
1988-11-08,125.57,125.57,125.57,125.57
1988-11-09,124.25,124.25,124.25,124.25
1988-11-10,123.98,123.98,123.98,123.98
1988-11-14,123.44,123.44,123.44,123.44
1988-11-15,123.43,123.43,123.43,123.43
1988-11-16,122.55,122.55,122.55,122.55
1988-11-17,122.74,122.74,122.74,122.74
1988-11-18,122.65,122.65,122.65,122.65
1988-11-21,121.94,121.94,121.94,121.94
1988-11-22,121.36,121.36,121.36,121.36
1988-11-23,121.3,121.3,121.3,121.3
1988-11-25,121.1,121.1,121.1,121.1
1988-11-28,122.22,122.22,122.22,122.22
1988-11-29,121.49,121.49,121.49,121.49
1988-11-30,121.9,121.9,121.9,121.9
1988-12-01,121.61,121.61,121.61,121.61
1988-12-02,121.47,121.47,121.47,121.47
1988-12-05,121.5,121.5,121.5,121.5
1988-12-06,121.76,121.76,121.76,121.76
1988-12-07,123.49,123.49,123.49,123.49
1988-12-08,122.57,122.57,122.57,122.57
1988-12-09,122.35,122.35,122.35,122.35
1988-12-12,122.84,122.84,122.84,122.84
1988-12-13,123.16,123.16,123.16,123.16
1988-12-14,122.71,122.71,122.71,122.71
1988-12-15,123.36,123.36,123.36,123.36
1988-12-16,124.5,124.5,124.5,124.5
1988-12-19,124.1,124.1,124.1,124.1
1988-12-20,125.1,125.1,125.1,125.1
1988-12-21,124.35,124.35,124.35,124.35
1988-12-22,124.7,124.7,124.7,124.7
1988-12-23,124.85,124.85,124.85,124.85
1988-12-27,124.85,124.85,124.85,124.85
1988-12-28,125.59,125.59,125.59,125.59
1988-12-29,125.84,125.84,125.84,125.84
1988-12-30,125.05,125.05,125.05,125.05
1989-01-03,123.6,123.6,123.6,123.6
1989-01-04,125.04,125.04,125.04,125.04
1989-01-05,125.59,125.59,125.59,125.59
1989-01-06,126.62,126.62,126.62,126.62
1989-01-09,126.45,126.45,126.45,126.45
1989-01-10,126.3,126.3,126.3,126.3
1989-01-11,126.13,126.13,126.13,126.13
1989-01-12,126.17,126.17,126.17,126.17
1989-01-13,126.7,126.7,126.7,126.7
1989-01-17,127.76,127.76,127.76,127.76
1989-01-18,128.5,128.5,128.5,128.5
1989-01-19,129.7,129.7,129.7,129.7
1989-01-20,128.27,128.27,128.27,128.27
1989-01-23,127.8,127.8,127.8,127.8
1989-01-24,127.64,127.64,127.64,127.64
1989-01-25,127.73,127.73,127.73,127.73
1989-01-26,128.15,128.15,128.15,128.15
1989-01-27,129.24,129.24,129.24,129.24
1989-01-30,129.36,129.36,129.36,129.36
1989-01-31,130.5,130.5,130.5,130.5
1989-02-01,129.59,129.59,129.59,129.59
1989-02-02,129.14,129.14,129.14,129.14
1989-02-03,129.66,129.66,129.66,129.66
1989-02-06,129.65,129.65,129.65,129.65
1989-02-07,129.28,129.28,129.28,129.28
1989-02-08,129.6,129.6,129.6,129.6
1989-02-09,128.58,128.58,128.58,128.58
1989-02-10,128.49,128.49,128.49,128.49
1989-02-13,128.41,128.41,128.41,128.41
1989-02-14,126.73,126.73,126.73,126.73
1989-02-15,126.4,126.4,126.4,126.4
1989-02-16,126.32,126.32,126.32,126.32
1989-02-17,125.9,125.9,125.9,125.9
1989-02-21,126.75,126.75,126.75,126.75
1989-02-22,126.57,126.57,126.57,126.57
1989-02-23,126.2,126.2,126.2,126.2
1989-02-24,126.32,126.32,126.32,126.32
1989-02-27,126.54,126.54,126.54,126.54
1989-02-28,126.87,126.87,126.87,126.87
1989-03-01,128.11,128.11,128.11,128.11
1989-03-02,127.88,127.88,127.88,127.88
1989-03-03,127.7,127.7,127.7,127.7
1989-03-06,128.85,128.85,128.85,128.85
1989-03-07,128.75,128.75,128.75,128.75
1989-03-08,128.7,128.7,128.7,128.7
1989-03-09,129.05,129.05,129.05,129.05
1989-03-10,129.49,129.49,129.49,129.49
1989-03-13,129.88,129.88,129.88,129.88
1989-03-14,129.67,129.67,129.67,129.67
1989-03-15,130.6,130.6,130.6,130.6
1989-03-16,131.22,131.22,131.22,131.22
1989-03-17,131.6,131.6,131.6,131.6
1989-03-20,131.7,131.7,131.7,131.7
1989-03-21,131.28,131.28,131.28,131.28
1989-03-22,131.15,131.15,131.15,131.15
1989-03-23,131.2,131.2,131.2,131.2
1989-03-24,131.51,131.51,131.51,131.51
1989-03-27,132.7,132.7,132.7,132.7
1989-03-28,133.07,133.07,133.07,133.07
1989-03-29,132.84,132.84,132.84,132.84
1989-03-30,132.94,132.94,132.94,132.94
1989-03-31,132.76,132.76,132.76,132.76
1989-04-03,132.06,132.06,132.06,132.06
1989-04-04,130.9,130.9,130.9,130.9
1989-04-05,131.81,131.81,131.81,131.81
1989-04-06,131.92,131.92,131.92,131.92
1989-04-07,132.45,132.45,132.45,132.45
1989-04-10,132.64,132.64,132.64,132.64
1989-04-11,132.75,132.75,132.75,132.75
1989-04-12,132.98,132.98,132.98,132.98
1989-04-13,132.2,132.2,132.2,132.2
1989-04-14,132.15,132.15,132.15,132.15
1989-04-17,131.94,131.94,131.94,131.94
1989-04-18,131.52,131.52,131.52,131.52
1989-04-19,132.33,132.33,132.33,132.33
1989-04-20,131.36,131.36,131.36,131.36
1989-04-21,131.45,131.45,131.45,131.45
1989-04-24,131.61,131.61,131.61,131.61
1989-04-25,131.39,131.39,131.39,131.39
1989-04-26,132.25,132.25,132.25,132.25
1989-04-27,132.19,132.19,132.19,132.19
1989-04-28,132.85,132.85,132.85,132.85
1989-05-01,134.07,134.07,134.07,134.07
1989-05-02,133.8,133.8,133.8,133.8
1989-05-03,134.19,134.19,134.19,134.19
1989-05-04,133.94,133.94,133.94,133.94
1989-05-05,134.33,134.33,134.33,134.33
1989-05-08,134.8,134.8,134.8,134.8
1989-05-09,134.82,134.82,134.82,134.82
1989-05-10,134.42,134.42,134.42,134.42
1989-05-11,135.29,135.29,135.29,135.29
1989-05-12,135.94,135.94,135.94,135.94
1989-05-15,137.24,137.24,137.24,137.24
1989-05-16,137.31,137.31,137.31,137.31
1989-05-17,139.24,139.24,139.24,139.24
1989-05-18,138.65,138.65,138.65,138.65
1989-05-19,138.79,138.79,138.79,138.79
1989-05-22,142.04,142.04,142.04,142.04
1989-05-23,142,142,142,142
1989-05-24,142.8,142.8,142.8,142.8
1989-05-25,142,142,142,142
1989-05-26,141.43,141.43,141.43,141.43
1989-05-30,143.48,143.48,143.48,143.48
1989-05-31,142.34,142.34,142.34,142.34
1989-06-01,142.73,142.73,142.73,142.73
1989-06-02,141.75,141.75,141.75,141.75
1989-06-05,141.81,141.81,141.81,141.81
1989-06-06,142.95,142.95,142.95,142.95
1989-06-07,142.5,142.5,142.5,142.5
1989-06-08,143.4,143.4,143.4,143.4
1989-06-09,146.15,146.15,146.15,146.15
1989-06-12,148.79,148.79,148.79,148.79
1989-06-13,149.21,149.21,149.21,149.21
1989-06-14,149.05,149.05,149.05,149.05
1989-06-15,149.63,149.63,149.63,149.63
1989-06-16,145.54,145.54,145.54,145.54
1989-06-19,144.46,144.46,144.46,144.46
1989-06-20,144.06,144.06,144.06,144.06
1989-06-21,143.86,143.86,143.86,143.86
1989-06-22,141.08,141.08,141.08,141.08
1989-06-23,138.5,138.5,138.5,138.5
1989-06-26,140.82,140.82,140.82,140.82
1989-06-27,141.09,141.09,141.09,141.09
1989-06-28,142.81,142.81,142.81,142.81
1989-06-29,143.4,143.4,143.4,143.4
1989-06-30,144,144,144,144
1989-07-03,141.24,141.24,141.24,141.24
1989-07-05,138.9,138.9,138.9,138.9
1989-07-06,139.4,139.4,139.4,139.4
1989-07-07,139.8,139.8,139.8,139.8
1989-07-10,139,139,139,139
1989-07-11,140.3,140.3,140.3,140.3
1989-07-12,139.84,139.84,139.84,139.84
1989-07-13,139.45,139.45,139.45,139.45
1989-07-14,140.5,140.5,140.5,140.5
1989-07-17,141.56,141.56,141.56,141.56
1989-07-18,141.29,141.29,141.29,141.29
1989-07-19,141.96,141.96,141.96,141.96
1989-07-20,141.46,141.46,141.46,141.46
1989-07-21,141.91,141.91,141.91,141.91
1989-07-24,143.18,143.18,143.18,143.18
1989-07-25,142.54,142.54,142.54,142.54
1989-07-26,140.64,140.64,140.64,140.64
1989-07-27,138.95,138.95,138.95,138.95
1989-07-28,139.58,139.58,139.58,139.58
1989-07-31,136.95,136.95,136.95,136.95
1989-08-01,136.81,136.81,136.81,136.81
1989-08-02,136.14,136.14,136.14,136.14
1989-08-03,136.95,136.95,136.95,136.95
1989-08-04,139.45,139.45,139.45,139.45
1989-08-07,139.49,139.49,139.49,139.49
1989-08-08,138.8,138.8,138.8,138.8
1989-08-09,139.24,139.24,139.24,139.24
1989-08-10,139.07,139.07,139.07,139.07
1989-08-11,141.95,141.95,141.95,141.95
1989-08-14,141.7,141.7,141.7,141.7
1989-08-15,142.19,142.19,142.19,142.19
1989-08-16,142.15,142.15,142.15,142.15
1989-08-17,143.8,143.8,143.8,143.8
1989-08-18,145.84,145.84,145.84,145.84
1989-08-21,142.42,142.42,142.42,142.42
1989-08-22,142.58,142.58,142.58,142.58
1989-08-23,143.23,143.23,143.23,143.23
1989-08-24,143.33,143.33,143.33,143.33
1989-08-25,143.29,143.29,143.29,143.29
1989-08-28,144.21,144.21,144.21,144.21
1989-08-29,143.13,143.13,143.13,143.13
1989-08-30,143.73,143.73,143.73,143.73
1989-08-31,144.61,144.61,144.61,144.61
1989-09-01,145.85,145.85,145.85,145.85
1989-09-05,147.04,147.04,147.04,147.04
1989-09-06,146.24,146.24,146.24,146.24
1989-09-07,146.9,146.9,146.9,146.9
1989-09-08,146.3,146.3,146.3,146.3
1989-09-11,146.82,146.82,146.82,146.82
1989-09-12,147.16,147.16,147.16,147.16
1989-09-13,146.95,146.95,146.95,146.95
1989-09-14,146.55,146.55,146.55,146.55
1989-09-15,148.75,148.75,148.75,148.75
1989-09-18,145.84,145.84,145.84,145.84
1989-09-19,145.65,145.65,145.65,145.65
1989-09-20,145.04,145.04,145.04,145.04
1989-09-21,145.36,145.36,145.36,145.36
1989-09-22,145.6,145.6,145.6,145.6
1989-09-25,142.69,142.69,142.69,142.69
1989-09-26,141.88,141.88,141.88,141.88
1989-09-27,140.61,140.61,140.61,140.61
1989-09-28,140.55,140.55,140.55,140.55
1989-09-29,139.61,139.61,139.61,139.61
1989-10-02,139.47,139.47,139.47,139.47
1989-10-03,141.12,141.12,141.12,141.12
1989-10-04,141.05,141.05,141.05,141.05
1989-10-05,142.41,142.41,142.41,142.41
1989-10-06,142.8,142.8,142.8,142.8
1989-10-10,143.96,143.96,143.96,143.96
1989-10-11,144.8,144.8,144.8,144.8
1989-10-12,144.2,144.2,144.2,144.2
1989-10-13,143.2,143.2,143.2,143.2
1989-10-16,141.81,141.81,141.81,141.81
1989-10-17,141.5,141.5,141.5,141.5
1989-10-18,141.7,141.7,141.7,141.7
1989-10-19,141.94,141.94,141.94,141.94
1989-10-20,142.29,142.29,142.29,142.29
1989-10-23,142.35,142.35,142.35,142.35
1989-10-24,141.56,141.56,141.56,141.56
1989-10-25,141.64,141.64,141.64,141.64
1989-10-26,141.65,141.65,141.65,141.65
1989-10-27,142,142,142,142
1989-10-30,142.15,142.15,142.15,142.15
1989-10-31,142.74,142.74,142.74,142.74
1989-11-01,143.11,143.11,143.11,143.11
1989-11-02,143.71,143.71,143.71,143.71
1989-11-03,143.18,143.18,143.18,143.18
1989-11-06,143.69,143.69,143.69,143.69
1989-11-07,143.43,143.43,143.43,143.43
1989-11-08,143.14,143.14,143.14,143.14
1989-11-09,142.86,142.86,142.86,142.86
1989-11-10,143.3,143.3,143.3,143.3
1989-11-13,143.89,143.89,143.89,143.89
1989-11-14,143.68,143.68,143.68,143.68
1989-11-15,143.75,143.75,143.75,143.75
1989-11-16,143.81,143.81,143.81,143.81
1989-11-17,144.4,144.4,144.4,144.4
1989-11-20,144.51,144.51,144.51,144.51
1989-11-21,143.74,143.74,143.74,143.74
1989-11-22,143.86,143.86,143.86,143.86
1989-11-24,143.5,143.5,143.5,143.5
1989-11-27,143.41,143.41,143.41,143.41
1989-11-28,143.72,143.72,143.72,143.72
1989-11-29,142.65,142.65,142.65,142.65
1989-11-30,142.92,142.92,142.92,142.92
1989-12-01,143.11,143.11,143.11,143.11
1989-12-04,143.58,143.58,143.58,143.58
1989-12-05,143.8,143.8,143.8,143.8
1989-12-06,143.85,143.85,143.85,143.85
1989-12-07,144.31,144.31,144.31,144.31
1989-12-08,144.28,144.28,144.28,144.28
1989-12-11,144.49,144.49,144.49,144.49
1989-12-12,143.91,143.91,143.91,143.91
1989-12-13,144.18,144.18,144.18,144.18
1989-12-14,144.1,144.1,144.1,144.1
1989-12-15,144.15,144.15,144.15,144.15
1989-12-18,144.1,144.1,144.1,144.1
1989-12-19,143.85,143.85,143.85,143.85
1989-12-20,144.02,144.02,144.02,144.02
1989-12-21,143.7,143.7,143.7,143.7
1989-12-22,142.89,142.89,142.89,142.89
1989-12-26,142.15,142.15,142.15,142.15
1989-12-27,142.1,142.1,142.1,142.1
1989-12-28,143.35,143.35,143.35,143.35
1989-12-29,143.79,143.79,143.79,143.79
1990-01-02,146.25,146.25,146.25,146.25
1990-01-03,145.7,145.7,145.7,145.7
1990-01-04,143.38,143.38,143.38,143.38
1990-01-05,143.81,143.81,143.81,143.81
1990-01-08,144.1,144.1,144.1,144.1
1990-01-09,145.2,145.2,145.2,145.2
1990-01-10,145.24,145.24,145.24,145.24
1990-01-11,145.4,145.4,145.4,145.4
1990-01-12,145.41,145.41,145.41,145.41
1990-01-16,145.48,145.48,145.48,145.48
1990-01-17,145.49,145.49,145.49,145.49
1990-01-18,146.11,146.11,146.11,146.11
1990-01-19,145.65,145.65,145.65,145.65
1990-01-22,146.43,146.43,146.43,146.43
1990-01-23,146.09,146.09,146.09,146.09
1990-01-24,145.32,145.32,145.32,145.32
1990-01-25,144.42,144.42,144.42,144.42
1990-01-26,143.35,143.35,143.35,143.35
1990-01-29,143.13,143.13,143.13,143.13
1990-01-30,144.1,144.1,144.1,144.1
1990-01-31,144.55,144.55,144.55,144.55
1990-02-01,144.89,144.89,144.89,144.89
1990-02-02,145.37,145.37,145.37,145.37
1990-02-05,145.4,145.4,145.4,145.4
1990-02-06,145.13,145.13,145.13,145.13
1990-02-07,145.47,145.47,145.47,145.47
1990-02-08,145.39,145.39,145.39,145.39
1990-02-09,145.21,145.21,145.21,145.21
1990-02-12,144.2,144.2,144.2,144.2
1990-02-13,144.4,144.4,144.4,144.4
1990-02-14,144.28,144.28,144.28,144.28
1990-02-15,144.39,144.39,144.39,144.39
1990-02-16,144.16,144.16,144.16,144.16
1990-02-20,145.46,145.46,145.46,145.46
1990-02-21,145.33,145.33,145.33,145.33
1990-02-22,145.88,145.88,145.88,145.88
1990-02-23,146.92,146.92,146.92,146.92
1990-02-26,148.86,148.86,148.86,148.86
1990-02-27,148.63,148.63,148.63,148.63
1990-02-28,148.83,148.83,148.83,148.83
1990-03-01,149.67,149.67,149.67,149.67
1990-03-02,150.28,150.28,150.28,150.28
1990-03-05,149.78,149.78,149.78,149.78
1990-03-06,149.79,149.79,149.79,149.79
1990-03-07,151.22,151.22,151.22,151.22
1990-03-08,150.84,150.84,150.84,150.84
1990-03-09,151.33,151.33,151.33,151.33
1990-03-12,152.38,152.38,152.38,152.38
1990-03-13,152.56,152.56,152.56,152.56
1990-03-14,152.24,152.24,152.24,152.24
1990-03-15,152.55,152.55,152.55,152.55
1990-03-16,152.38,152.38,152.38,152.38
1990-03-19,153.5,153.5,153.5,153.5
1990-03-20,153.87,153.87,153.87,153.87
1990-03-21,154.15,154.15,154.15,154.15
1990-03-22,155.11,155.11,155.11,155.11
1990-03-23,153.89,153.89,153.89,153.89
1990-03-26,156.5,156.5,156.5,156.5
1990-03-27,157.4,157.4,157.4,157.4
1990-03-28,158.75,158.75,158.75,158.75
1990-03-29,156.74,156.74,156.74,156.74
1990-03-30,157.83,157.83,157.83,157.83
1990-04-02,158.89,158.89,158.89,158.89
1990-04-03,159.13,159.13,159.13,159.13
1990-04-04,158.6,158.6,158.6,158.6
1990-04-05,157.68,157.68,157.68,157.68
1990-04-06,157.65,157.65,157.65,157.65
1990-04-09,157.5,157.5,157.5,157.5
1990-04-10,158.57,158.57,158.57,158.57
1990-04-11,158.28,158.28,158.28,158.28
1990-04-12,158.19,158.19,158.19,158.19
1990-04-13,158.75,158.75,158.75,158.75
1990-04-16,159.37,159.37,159.37,159.37
1990-04-17,159.91,159.91,159.91,159.91
1990-04-18,159.09,159.09,159.09,159.09
1990-04-19,156.49,156.49,156.49,156.49
1990-04-20,157.85,157.85,157.85,157.85
1990-04-23,157.7,157.7,157.7,157.7
1990-04-24,158.72,158.72,158.72,158.72
1990-04-25,158.72,158.72,158.72,158.72
1990-04-26,158.75,158.75,158.75,158.75
1990-04-27,158.91,158.91,158.91,158.91
1990-04-30,158.85,158.85,158.85,158.85
1990-05-01,158.86,158.86,158.86,158.86
1990-05-02,158.29,158.29,158.29,158.29
1990-05-03,158.15,158.15,158.15,158.15
1990-05-04,158.35,158.35,158.35,158.35
1990-05-07,158,158,158,158
1990-05-08,157.89,157.89,157.89,157.89
1990-05-09,156.44,156.44,156.44,156.44
1990-05-10,157.01,157.01,157.01,157.01
1990-05-11,152.74,152.74,152.74,152.74
1990-05-14,152.78,152.78,152.78,152.78
1990-05-15,151.41,151.41,151.41,151.41
1990-05-16,151.42,151.42,151.42,151.42
1990-05-17,152.35,152.35,152.35,152.35
1990-05-18,152.85,152.85,152.85,152.85
1990-05-21,153.54,153.54,153.54,153.54
1990-05-22,151.6,151.6,151.6,151.6
1990-05-23,151.22,151.22,151.22,151.22
1990-05-24,151.56,151.56,151.56,151.56
1990-05-25,149.7,149.7,149.7,149.7
1990-05-29,150.87,150.87,150.87,150.87
1990-05-30,151.33,151.33,151.33,151.33
1990-05-31,152.64,152.64,152.64,152.64
1990-06-01,151.4,151.4,151.4,151.4
1990-06-04,151.61,151.61,151.61,151.61
1990-06-05,152.65,152.65,152.65,152.65
1990-06-06,152.54,152.54,152.54,152.54
1990-06-07,152.54,152.54,152.54,152.54
1990-06-08,153.52,153.52,153.52,153.52
1990-06-11,154.51,154.51,154.51,154.51
1990-06-12,154.44,154.44,154.44,154.44
1990-06-13,154.79,154.79,154.79,154.79
1990-06-14,154.08,154.08,154.08,154.08
1990-06-15,154.21,154.21,154.21,154.21
1990-06-18,153.71,153.71,153.71,153.71
1990-06-19,153.66,153.66,153.66,153.66
1990-06-20,153.99,153.99,153.99,153.99
1990-06-21,154.82,154.82,154.82,154.82
1990-06-22,154.75,154.75,154.75,154.75
1990-06-25,155.37,155.37,155.37,155.37
1990-06-26,155.15,155.15,155.15,155.15
1990-06-27,154.38,154.38,154.38,154.38
1990-06-28,153.18,153.18,153.18,153.18
1990-06-29,152.34,152.34,152.34,152.34
1990-07-02,151.26,151.26,151.26,151.26
1990-07-03,151.2,151.2,151.2,151.2
1990-07-05,150.77,150.77,150.77,150.77
1990-07-06,151.03,151.03,151.03,151.03
1990-07-09,151.1,151.1,151.1,151.1
1990-07-10,148.89,148.89,148.89,148.89
1990-07-11,148.68,148.68,148.68,148.68
1990-07-12,148.6,148.6,148.6,148.6
1990-07-13,147.51,147.51,147.51,147.51
1990-07-16,148.05,148.05,148.05,148.05
1990-07-17,148.36,148.36,148.36,148.36
1990-07-18,147.3,147.3,147.3,147.3
1990-07-19,148.06,148.06,148.06,148.06
1990-07-20,148.96,148.96,148.96,148.96
1990-07-23,148.46,148.46,148.46,148.46
1990-07-24,148.34,148.34,148.34,148.34
1990-07-25,148.88,148.88,148.88,148.88
1990-07-26,150.44,150.44,150.44,150.44
1990-07-27,149.6,149.6,149.6,149.6
1990-07-30,148.2,148.2,148.2,148.2
1990-07-31,146.13,146.13,146.13,146.13
1990-08-01,147.25,147.25,147.25,147.25
1990-08-02,149.61,149.61,149.61,149.61
1990-08-03,149.91,149.91,149.91,149.91
1990-08-06,149.75,149.75,149.75,149.75
1990-08-07,149.81,149.81,149.81,149.81
1990-08-08,150.16,150.16,150.16,150.16
1990-08-09,149.83,149.83,149.83,149.83
1990-08-10,150.14,150.14,150.14,150.14
1990-08-13,150.36,150.36,150.36,150.36
1990-08-14,149.47,149.47,149.47,149.47
1990-08-15,147.46,147.46,147.46,147.46
1990-08-16,148.39,148.39,148.39,148.39
1990-08-17,147.58,147.58,147.58,147.58
1990-08-20,146.87,146.87,146.87,146.87
1990-08-21,146.4,146.4,146.4,146.4
1990-08-22,145.74,145.74,145.74,145.74
1990-08-23,146.6,146.6,146.6,146.6
1990-08-24,146.55,146.55,146.55,146.55
1990-08-27,144.44,144.44,144.44,144.44
1990-08-28,143.48,143.48,143.48,143.48
1990-08-29,143.62,143.62,143.62,143.62
